earthquake_id,location_name,scenario_latitude,scenario_longitude,infrastructure_type,name,infra_latitude,infra_longitude
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,川中線,34.660208,135.1616948
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,古川橋,34.6452207,135.1329662
usp0006rew,"Kobe, Japan",34.645,135.105,tertiary,野田外浜線,34.6451473,135.1331179
usp0006rew,"Kobe, Japan",34.645,135.105,tertiary,野田外浜線,34.6468801,135.1402081
usp0006rew,"Kobe, Japan",34.645,135.105,primary,高松線,34.6536043,135.156523
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,高松線,34.6542131,135.1595866
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,高松線,34.6543025,135.1595909
usp0006rew,"Kobe, Japan",34.645,135.105,primary,高松線,34.6549214,135.1662085
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,,34.6271137,135.0517082
usp0006rew,"Kobe, Japan",34.645,135.105,tertiary,,34.6271064,135.0528612
usp0006rew,"Kobe, Japan",34.645,135.105,tertiary,港島３７号線,34.6716997,135.204293
usp0006rew,"Kobe, Japan",34.645,135.105,trunk,国道28号,34.6731267,135.164422
usp0006rew,"Kobe, Japan",34.645,135.105,trunk,国道28号,34.672979,135.1645635
usp0006rew,"Kobe, Japan",34.645,135.105,trunk,国道28号,34.6755601,135.1681954
usp0006rew,"Kobe, Japan",34.645,135.105,trunk,国道28号,34.6679156,135.1569034
usp0006rew,"Kobe, Japan",34.645,135.105,primary,高松線,34.6548192,135.1660584
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,,34.6568917,135.1435108
usp0006rew,"Kobe, Japan",34.645,135.105,tertiary,新港東ふ頭連絡線,34.6908095,135.2051188
usp0006rew,"Kobe, Japan",34.645,135.105,primary,高松線,34.6578118,135.1759324
usp0006rew,"Kobe, Japan",34.645,135.105,tertiary,,34.6846617,135.201201
usp0006rew,"Kobe, Japan",34.645,135.105,tertiary_link,,34.689677,135.2069855
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,山陽新幹線,34.6698082,135.0254028
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,山陽新幹線,34.66845,135.0186747
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,山陽新幹線,34.6694875,135.0238157
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,山陽新幹線,34.6703599,135.0280925
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,山陽新幹線,34.6710722,135.0315963
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台５１号線,34.6520822,135.0776764
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.66013,135.0864293
usp0006rew,"Kobe, Japan",34.645,135.105,steps,つつじが丘９０号線,34.6626577,135.080043
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘３４号線,34.660913,135.0750419
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘６４号線,34.6573736,135.0752724
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台６９号線,34.6573768,135.0805707
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘８６号線,34.6612664,135.0770332
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘８９号線,34.6616082,135.0780269
usp0006rew,"Kobe, Japan",34.645,135.105,footway,桃山台８１号線,34.6592024,135.0843292
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台３６号線,34.6576095,135.0848722
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘２３号線,34.6586584,135.0787982
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,つつじが丘９９号線,34.6629953,135.0775382
usp0006rew,"Kobe, Japan",34.645,135.105,steps,桃山台６８号線,34.6533193,135.0814421
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１０４号線,34.6638264,135.0764275
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6641687,135.0757525
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘４４号線,34.6604326,135.076856
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台８７号線,34.6587845,135.0813895
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘３７号線,34.6618651,135.0750419
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,,34.6590405,135.0733566
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.664153,135.0760757
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘３９号線,34.6618649,135.0744874
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘６０号線,34.6556114,135.074858
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘３８号線,34.6620681,135.0758298
usp0006rew,"Kobe, Japan",34.645,135.105,footway,桃山台８５号線,34.6515353,135.0775435
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台５９号線,34.6568298,135.0835826
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台５６号線,34.6565718,135.079715
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台３８号線,34.6585515,135.0847513
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘９９号線,34.6627012,135.0772181
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台４０号線,34.658456,135.0860415
usp0006rew,"Kobe, Japan",34.645,135.105,steps,つつじが丘７０号線,34.6568567,135.0789172
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘９３号線,34.6632308,135.0783445
usp0006rew,"Kobe, Japan",34.645,135.105,footway,桃山台７３号線,34.6557,135.081918
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１２号線,34.656211,135.0770704
usp0006rew,"Kobe, Japan",34.645,135.105,footway,桃山台１０６号線,34.6511272,135.0778213
usp0006rew,"Kobe, Japan",34.645,135.105,footway,桃山台８２号線,34.6610571,135.0844465
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.661206,135.0752201
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１３号線,34.6566618,135.0756803
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１７号線,34.657526,135.0772943
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6573549,135.0800899
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台５５号線,34.6565783,135.0791709
usp0006rew,"Kobe, Japan",34.645,135.105,footway,桃山台８８号線,34.6576842,135.0804528
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台１４号線,34.6534722,135.0796501
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘９２号線,34.6628541,135.0785784
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１１１号線,34.6639326,135.0745409
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台１０１号線,34.6608374,135.0829811
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台８号線,34.6514668,135.0788062
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,つつじが丘２５号線,34.6585275,135.0728678
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘７０号線,34.6568848,135.0789571
usp0006rew,"Kobe, Japan",34.645,135.105,footway,桃山台８９号線,34.6588269,135.0808456
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘２４号線,34.6588105,135.0787948
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１１２号線,34.6647027,135.0750143
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１０７号線,34.6607203,135.0745087
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台５２号線,34.6529314,135.0781842
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台１３号線,34.6529988,135.0797664
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,,34.6603543,135.0778504
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台１１号線,34.6524329,135.0793446
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台３２号線,34.6574845,135.0822448
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台１０号線,34.6521892,135.0791082
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6604144,135.0744571
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台５８号線,34.6568298,135.0835826
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台４号線,34.650467,135.0789612
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘３３号線,34.6605952,135.0750635
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台９６号線,34.6551876,135.0833942
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘９４号線,34.6634683,135.0790347
usp0006rew,"Kobe, Japan",34.645,135.105,steps,つつじが丘９８号線,34.6646867,135.0794134
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,つつじが丘３０号線,34.6594685,135.0741084
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘５４号線,34.6634683,135.0790347
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘５９号線,34.6558387,135.0750445
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１０６号線,34.6643032,135.0768396
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台７号線,34.6514668,135.0788062
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘２２号線,34.6595131,135.0804874
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台１０４号線,34.6505197,135.0771168
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１６号線,34.6579667,135.0758613
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘６９号線,34.657183,135.0789813
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6651112,135.074571
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１１０号線,34.6639319,135.0746051
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１００号線,34.6640463,135.0773496
usp0006rew,"Kobe, Japan",34.645,135.105,footway,桃山台６９号線,34.6571468,135.0796168
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台４７号線,34.6603268,135.0835987
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘８号線,34.6554853,135.0755862
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台５３号線,34.6565718,135.079715
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘４０号線,34.6627984,135.0744153
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台４９号線,34.6602257,135.0850251
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6596522,135.0795159
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台１０３号線,34.6508863,135.076772
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台１０７号線,34.6501718,135.0800024
usp0006rew,"Kobe, Japan",34.645,135.105,residential,桃山台２５号線,34.6560965,135.0807612
usp0006rew,"Kobe, Japan",34.645,135.105,service,西垂水７５号線,34.6310652,135.0523697
usp0006rew,"Kobe, Japan",34.645,135.105,residential,西垂水７１号線,34.6312986,135.0518986
usp0006rew,"Kobe, Japan",34.645,135.105,school,垂水養護学校,34.632604549999996,135.05145762212175
usp0006rew,"Kobe, Japan",34.645,135.105,service,西垂水７４号線,34.6309539,135.0527324
usp0006rew,"Kobe, Japan",34.645,135.105,footway,西垂水９０号線,34.6298951,135.0511108
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6291331,135.0494922
usp0006rew,"Kobe, Japan",34.645,135.105,residential,西垂水９５号線,34.6298537,135.0475879
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6300534,135.0476255
usp0006rew,"Kobe, Japan",34.645,135.105,residential,五色山１１号線,34.6303622,135.0485264
usp0006rew,"Kobe, Japan",34.645,135.105,residential,西垂水９７号線,34.6306915,135.0472079
usp0006rew,"Kobe, Japan",34.645,135.105,residential,西垂水７３号線,34.6315354,135.0521222
usp0006rew,"Kobe, Japan",34.645,135.105,school,市立垂水小学校,34.63129255,135.05599690943905
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6312483,135.0570559
usp0006rew,"Kobe, Japan",34.645,135.105,primary,神戸加古川姫路線,34.6666592,135.0736286
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6496142,135.0650743
usp0006rew,"Kobe, Japan",34.645,135.105,service,垂水里１７１号線,34.6543624,135.0688285
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,東名名谷３１号線,34.6491025,135.0689234
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6569854,135.055853
usp0006rew,"Kobe, Japan",34.645,135.105,service,名谷滑２１号線,34.6611415,135.0728643
usp0006rew,"Kobe, Japan",34.645,135.105,residential,垂水里１８３号線,34.650492,135.0665752
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6559877,135.0463328
usp0006rew,"Kobe, Japan",34.645,135.105,residential,名谷２３号線,34.6568442,135.0718732
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6508684,135.0705028
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6559909,135.0515444
usp0006rew,"Kobe, Japan",34.645,135.105,residential,堂面３号線,34.6564482,135.0736398
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6613833,135.0501207
usp0006rew,"Kobe, Japan",34.645,135.105,service,名谷８０号線,34.6493599,135.0658621
usp0006rew,"Kobe, Japan",34.645,135.105,residential,堂面１号線,34.6564636,135.072906
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞５５号線,34.6603211,135.0480909
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6555177,135.0454999
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6642373,135.063972
usp0006rew,"Kobe, Japan",34.645,135.105,residential,名谷７４号線,34.6520762,135.0674443
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6567639,135.0530645
usp0006rew,"Kobe, Japan",34.645,135.105,service,名谷６３号線,34.6537499,135.068736
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.656046,135.0528091
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6575131,135.0531577
usp0006rew,"Kobe, Japan",34.645,135.105,footway,福田川左岸２号線,34.6558797,135.0734942
usp0006rew,"Kobe, Japan",34.645,135.105,residential,名谷１０４号線,34.6505059,135.059447
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6506519,135.0700778
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6586497,135.0612337
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘７４号線,34.6583376,135.0743465
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6564694,135.0526515
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6577859,135.0550107
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6564694,135.0526515
usp0006rew,"Kobe, Japan",34.645,135.105,steps,本多聞８８号線,34.6599429,135.0486512
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6557415,135.0521085
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6550053,135.0727837
usp0006rew,"Kobe, Japan",34.645,135.105,steps,つつじが丘８５号線,34.6610751,135.0732207
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,福田川左岸２号線,34.6583036,135.0724946
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6562113,135.052514
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6547189,135.0720997
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6557244,135.0521655
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6584612,135.0532649
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,,34.6574429,135.0502316
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6550003,135.0533432
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6516,135.0629884
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.653173,135.0714307
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6581874,135.0597295
usp0006rew,"Kobe, Japan",34.645,135.105,residential,学が丘１６号線,34.6594168,135.0561569
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6567769,135.0471433
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6549468,135.0526057
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6543587,135.053154
usp0006rew,"Kobe, Japan",34.645,135.105,service,東名名谷１４号線,34.653539,135.0716089
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞８２号線,34.6594081,135.050355
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6560093,135.0449862
usp0006rew,"Kobe, Japan",34.645,135.105,residential,東多聞２号線,34.6637251,135.063353
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6508684,135.0705028
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6577742,135.0532919
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6605798,135.04882
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6557931,135.0454735
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,,34.6602971,135.0462248
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6566938,135.0528673
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6554466,135.052067
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6618866,135.0697076
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6560604,135.0724218
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,,34.6508744,135.0703374
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6631262,135.0694157
usp0006rew,"Kobe, Japan",34.645,135.105,steps,,34.6613229,135.0526799
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6568807,135.0728481
usp0006rew,"Kobe, Japan",34.645,135.105,residential,堂面２号線,34.6561885,135.0730823
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6610396,135.0633153
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,本多聞５２号線,34.6599919,135.0465504
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6558538,135.052832
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6552302,135.0526373
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,東名１号線,34.6498204,135.0704767
usp0006rew,"Kobe, Japan",34.645,135.105,steps,つつじが丘８５号線,34.6606856,135.0736833
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.654974,135.0525378
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6568872,135.0727979
usp0006rew,"Kobe, Japan",34.645,135.105,steps,名谷１０６号線,34.6642916,135.0647128
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6547189,135.0720997
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6564768,135.0518645
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6598512,135.0738085
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6566463,135.053043
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞８１号線,34.6586566,135.0503823
usp0006rew,"Kobe, Japan",34.645,135.105,steps,学が丘３６号線,34.6608376,135.0539912
usp0006rew,"Kobe, Japan",34.645,135.105,steps,つつじが丘１１４号線,34.6542934,135.0722722
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6554833,135.0709431
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,,34.657173,135.0521176
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞４１号線,34.6571918,135.0433381
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.657654,135.0554566
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6547361,135.0695548
usp0006rew,"Kobe, Japan",34.645,135.105,bridge,福田川右岸線,34.654799,135.0722664
usp0006rew,"Kobe, Japan",34.645,135.105,path,つつじが丘８５号線,34.6611455,135.0731793
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,滑２号線,34.6591033,135.0722018
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6553152,135.0450494
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞５９号線,34.6616875,135.0527584
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞５１号線,34.6584816,135.0465755
usp0006rew,"Kobe, Japan",34.645,135.105,steps,つつじが丘８５号線,34.6607697,135.0737538
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6596102,135.0505114
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6590955,135.064295
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6563948,135.052898
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6579249,135.0558403
usp0006rew,"Kobe, Japan",34.645,135.105,path,つつじが丘８５号線,34.6606856,135.0736833
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6557324,135.0513867
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6579923,135.0609849
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6618879,135.0732233
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6625736,135.069876
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞５６号線,34.6603386,135.0472345
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6581095,135.0582685
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6562115,135.0535716
usp0006rew,"Kobe, Japan",34.645,135.105,service,名谷７９号線,34.6507968,135.0676094
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6531451,135.0693136
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,,34.6537673,135.0708537
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6624667,135.0694593
usp0006rew,"Kobe, Japan",34.645,135.105,service,名谷滑２６号線,34.6600239,135.0735047
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6628543,135.0696265
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6616607,135.0712269
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6568329,135.0539405
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6579003,135.0597303
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6559654,135.0534469
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6551179,135.0510402
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6556988,135.0532923
usp0006rew,"Kobe, Japan",34.645,135.105,footway,学が丘３２号線,34.6607428,135.0556053
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,東名名谷２８号線,34.6516755,135.0717455
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6605798,135.04882
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,,34.651429,135.0709673
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6564699,135.0537161
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6580987,135.0629987
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6551213,135.0453059
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.655202,135.0519765
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6578118,135.0557771
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１０８号線,34.6584254,135.0726287
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6591216,135.0607542
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.6552998,135.070958
usp0006rew,"Kobe, Japan",34.645,135.105,residential,名谷２０号線,34.6559484,135.071747
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6622826,135.0693889
usp0006rew,"Kobe, Japan",34.645,135.105,residential,名谷９９号線,34.650912,135.0601474
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘１１５号線,34.6545257,135.072421
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6570487,135.0500863
usp0006rew,"Kobe, Japan",34.645,135.105,footway,本多聞７２号線,34.6584196,135.0445901
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6626601,135.0695427
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6534236,135.0693348
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6552426,135.05348
usp0006rew,"Kobe, Japan",34.645,135.105,service,東名名谷１５号線,34.653818,135.0714772
usp0006rew,"Kobe, Japan",34.645,135.105,footway,学が丘３１号線,34.660097,135.0557014
usp0006rew,"Kobe, Japan",34.645,135.105,footway,福田川左岸３号線,34.6517857,135.0704044
usp0006rew,"Kobe, Japan",34.645,135.105,service,名谷６５号線,34.6531335,135.0687953
usp0006rew,"Kobe, Japan",34.645,135.105,residential,,34.662461,135.0633948
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6550002,135.0524075
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6574791,135.0523565
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6560881,135.0526226
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6575719,135.0525935
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6585266,135.0604989
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6536506,135.0690329
usp0006rew,"Kobe, Japan",34.645,135.105,service,垂水里１６５号線,34.6565174,135.0700879
usp0006rew,"Kobe, Japan",34.645,135.105,footway,つつじが丘７５号線,34.6588467,135.0744803
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6603144,135.0734612
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6638146,135.0597065
usp0006rew,"Kobe, Japan",34.645,135.105,residential,入野１号線,34.6564789,135.0723218
usp0006rew,"Kobe, Japan",34.645,135.105,service,名谷６６号線,34.6523011,135.0676847
usp0006rew,"Kobe, Japan",34.645,135.105,unclassified,,34.6651513,135.0693981
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6580348,135.0535055
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞４８号線,34.6580303,135.0456401
usp0006rew,"Kobe, Japan",34.645,135.105,residential,名谷１０６号線,34.6639533,135.0643514
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6536962,135.0695992
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6632701,135.0695725
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘２７号線,34.6588378,135.0747965
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.662998,135.0593303
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6581442,135.0569207
usp0006rew,"Kobe, Japan",34.645,135.105,footway,,34.6509985,135.0698787
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6578213,135.0540677
usp0006rew,"Kobe, Japan",34.645,135.105,path,名谷７７号線,34.651746,135.064692
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6559957,135.0522548
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6503689,135.066984
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6577924,135.049563
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘２８号線,34.6588716,135.0754699
usp0006rew,"Kobe, Japan",34.645,135.105,residential,つつじが丘２９号線,34.6581191,135.0736018
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6499054,135.0661962
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞４４号線,34.6582128,135.044395
usp0006rew,"Kobe, Japan",34.645,135.105,residential,本多聞４０号線,34.6568996,135.0442958
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6559292,135.0711815
usp0006rew,"Kobe, Japan",34.645,135.105,service,,34.6581549,135.0500566
usp0006rew,"Kobe, Japan",34.645,135.105,service,東名名谷１２号線,34.6544572,135.0709687
usp0006rew,"Kobe, Japan",34.645,135.105,path,名谷８３号線,34.6507955,135.0658322
